"Latest: Time (s)","Latest: Y Acceleration 1 (m/s²)","Latest: X Acceleration 1 (m/s²)","Latest: Z Acceleration 1 (m/s²)","Latest: Z Acceleration 2 (m/s²)","Latest: X Acceleration 2 (m/s²)","Latest: Y Acceleration 2 (m/s²)"
0.113288,0.0565251230437,10.2038886733,1.12544617383,0.794478129363,10.9240348752,0.531496997282
0.114954,-0.0357644562901,10.1131269228,1.08006529859,0.829837246099,10.9240348752,0.531496997282
0.11662,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.566856114019
0.118286,-0.0357644562901,10.1131269228,1.08006529859,0.93591459631,11.0696582797,0.67293346423
0.119952,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.121618,0.0103803333768,10.158507798,1.12544617383,0.829837246099,10.887629024,0.496137880546
0.123284,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.531496997282
0.12495,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.602215230756
0.126616,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,11.0332524286,0.637574347493
0.128282,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
0.129948,-0.0819092459569,10.0677460476,1.03468442336,0.829837246099,10.887629024,0.496137880546
0.131614,0.0565251230437,10.158507798,1.12544617383,0.865196362836,10.9240348752,0.566856114019
0.13328,0.0565251230437,10.2038886733,1.17082704906,0.900555479573,10.9240348752,0.602215230756
0.134946,0.0103803333768,10.158507798,1.12544617383,0.794478129363,10.887629024,0.496137880546
0.136612,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.602215230756
0.138278,-0.0357644562901,10.0677460476,1.08006529859,0.865196362836,10.9240348752,0.602215230756
0.139944,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9968465774,0.67293346423
0.14161,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.602215230756
0.143276,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.531496997282
0.144942,0.0565251230437,10.2038886733,1.12544617383,0.865196362836,10.887629024,0.566856114019
0.146608,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9604407263,0.566856114019
0.148274,-0.0357644562901,10.0677460476,1.03468442336,0.865196362836,10.887629024,0.531496997282
0.14994,0.0565251230437,10.2038886733,1.12544617383,0.794478129363,10.887629024,0.566856114019
0.151606,-0.0357644562901,10.0677460476,1.03468442336,0.865196362836,10.9240348752,0.602215230756
0.153272,-0.0357644562901,10.1131269228,1.08006529859,0.794478129363,10.8512231729,0.602215230756
0.154938,-0.0357644562901,10.1131269228,1.12544617383,0.865196362836,10.9240348752,0.566856114019
0.156604,-0.0357644562901,10.0677460476,1.08006529859,0.865196362836,10.9240348752,0.531496997282
0.15827,-0.0357644562901,10.1131269228,1.03468442336,0.900555479573,10.9240348752,0.602215230756
0.159936,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.161602,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.887629024,0.531496997282
0.163268,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.164934,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9604407263,0.602215230756
0.1666,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,10.887629024,0.637574347493
0.168266,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9604407263,0.602215230756
0.169932,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.171598,-0.0357644562901,10.0677460476,0.989303548122,0.900555479573,10.9240348752,0.566856114019
0.173264,-0.0357644562901,10.1131269228,1.03468442336,0.900555479573,10.9240348752,0.602215230756
0.17493,-0.0357644562901,10.1131269228,1.08006529859,0.794478129363,10.887629024,0.496137880546
0.176596,-0.0819092459569,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.566856114019
0.178262,-0.0819092459569,10.0677460476,1.03468442336,0.865196362836,10.9240348752,0.566856114019
0.179928,-0.0357644562901,10.0677460476,1.08006529859,0.794478129363,10.8512231729,0.602215230756
0.181594,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.602215230756
0.18326,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.566856114019
0.184926,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.531496997282
0.186592,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.188258,0.0565251230437,10.2038886733,1.08006529859,0.794478129363,10.887629024,0.496137880546
0.189924,0.0103803333768,10.158507798,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.19159,0.0103803333768,10.1131269228,1.08006529859,0.865196362836,10.9968465774,0.566856114019
0.193256,-0.0357644562901,10.1131269228,1.08006529859,0.794478129363,10.9240348752,0.67293346423
0.194922,-0.0357644562901,10.1131269228,1.08006529859,0.829837246099,10.9240348752,0.602215230756
0.196588,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.531496997282
0.198254,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
0.19992,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.602215230756
0.201586,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,10.887629024,0.496137880546
0.203252,-0.0357644562901,10.0677460476,1.03468442336,0.865196362836,10.9240348752,0.566856114019
0.204918,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
0.206584,0.0103803333768,10.158507798,1.12544617383,0.794478129363,10.9240348752,0.637574347493
0.20825,0.0565251230437,10.2038886733,1.17082704906,0.865196362836,10.9240348752,0.566856114019
0.209916,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
